isin,priceAsk,priceClose,priceFiftyTwoWeekHigh,priceFiftyTwoWeekLow,volumeAverage,cashFlow,earningsPerShare,freeCashFlowYield,priceEarningsRatio,priceToCash,foreignExempt,shareDescription,numOfShares,yieldAnnual,incomeStatement,priceBid,priceDayHigh,priceDayLow,dateExDate,datePayDate,dateRecordDate,dividend,dividendType,frankingPercent
AU000000BKY0,0.38,0.38,0.64,0.245,310702.134146,-5.267,0.13648,0.361192078335338,2.78429,2.76861,False,Ordinary Fully Paid,445796715.0,0.0,"[{'revenue': 0, 'netIncome': 65038000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -49120000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -42889000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': 34431000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.33,0.355,0.34,,,,,,
AU000000BIT4,0.027,0.027,0.10411,0.0255,1241531.123596,-1.41935,-0.00223,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,901944902.0,0.0,"[{'revenue': 1558530, 'netIncome': -2781080, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 1461950, 'netIncome': -3194350, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 803030, 'netIncome': -3575960, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 1072830, 'netIncome': -1611800, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.026000000000000002,0.027,0.025500000000000002,,,,,,
AU000000BNO5,0.025,0.022,0.074,0.022,1159305.344444,-17.92681,-0.01843,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1468735424.0,0.0,"[{'revenue': 263630, 'netIncome': -21759360, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -8697040, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 46660, 'netIncome': -7118290, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 906120, 'netIncome': -10361570, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.021,0.023,0.022,,,,,,
AU0000187270,0.025,0.023,0.15314,0.023,152530.315107,-1.308,-0.00871,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,349828057.0,0.0,"[{'revenue': 0, 'netIncome': -664000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -2615000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -1182000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",0.023,0.023,0.023,,,,,,
AU000000BXN6,0.025,0.023,0.029,0.011,222171.985075,-0.35625,-0.00061,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,665645398.0,0.0,"[{'revenue': 2416350, 'netIncome': -236510, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 2110380, 'netIncome': -495730, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 2259260, 'netIncome': -593100, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 2132600, 'netIncome': -1265880, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.023,0.024,0.024,,,,,,
AU0000141293,0.23,0.21,0.515,0.19,62943.31746,-4.45717,-0.03792,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,51715808.0,0.0,"[{'revenue': 13040, 'netIncome': -1212790, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 6790, 'netIncome': -841900, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 400, 'netIncome': -68440, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 710, 'netIncome': -2470, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.2,0.23,0.20500000000000002,,,,,,
AU000000BIS6,2.02,1.94,2.42,1.53,49633.913043,-4.02,0.29816,0.18732660581049668,6.50657,5.33827,False,Ordinary Fully Paid,47450056.0,6.63265306122449,"[{'revenue': 117827000, 'netIncome': 14991000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 104827000, 'netIncome': 8810000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 110719000, 'netIncome': 6736000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 98124000, 'netIncome': 3682000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",1.96,2.0300000000000002,1.96,2023-03-23,2023-04-28,2023-03-24,0.04,I,100.0
AU0000189987,0.13,0.135,0.335,0.11,128004.028169,-6.602,-0.01387,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,204464088.0,0.0,"[{'revenue': 38246000, 'netIncome': -2039000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 38217140, 'netIncome': 1354030, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 9485670, 'netIncome': 668350, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 2034040, 'netIncome': -630680, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.12,0.13,0.13,,,,,,
AU000000BKI3,1.69,1.69,1.905,1.565,243690.880435,28.127,0.11012,-1.00000010000001e-05,15.34689,-99999.99,False,Ordinary Fully Paid,747818236.0,5.236686390532544,"[{'revenue': 106103000, 'netIncome': 100799000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 41176000, 'netIncome': 36645000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 53914000, 'netIncome': 48622000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 82231000, 'netIncome': 74700000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",1.68,1.7,1.6775,2023-02-10,2023-02-28,2023-02-13,0.042,I,100.0
AU000000BC88,0.395,0.385,0.705,0.28,536959.633333,-31.08345,-0.02629,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,266151953.0,0.0,"[{'revenue': 18370, 'netIncome': -3944910, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 14410, 'netIncome': -2324790, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 28650, 'netIncome': -1397500, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 25700, 'netIncome': -1131030, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.39,0.395,0.375,,,,,,
AU000000BIR8,0.051000000000000004,0.051000000000000004,0.059,0.016,487846.831325,-0.78929,-0.00851,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,280936167.0,0.0,"[{'revenue': 2942070, 'netIncome': -3110760, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 2319360, 'netIncome': -1199470, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 1308260, 'netIncome': -5715630, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 851190, 'netIncome': -2326250, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.047,0.051000000000000004,0.05,,,,,,
AU0000019465,0.038,0.036000000000000004,0.089,0.035,156182.780488,,,,,,False,Chess Depositary Interests 1:1,200670055.0,0.0,[],0.031,,,,,,,,
AU000000BKT0,0.13,0.13,0.33,0.105,925399.923913,-24.01276,-0.00965,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,985988691.0,0.0,"[{'revenue': 3340, 'netIncome': -6076890, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 1060, 'netIncome': -2850250, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 2870, 'netIncome': -3387290, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 7940, 'netIncome': -2864020, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.125,0.1325,0.125,,,,,,
AU0000044364,0.039,0.04,0.11,0.037,1129523.630435,-22.343,-0.00091,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1850795534.0,0.0,"[{'revenue': 15000, 'netIncome': -1495000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 17000, 'netIncome': -995000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 78000, 'netIncome': -5057000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 43000, 'netIncome': -5880000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.037,0.041,0.037,,,,,,
AU000000BSX5,0.165,0.16,0.425,0.125,567227.706522,-40.6457,-0.09165,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,473688908.0,0.0,"[{'revenue': 1341150, 'netIncome': -31938580, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 771450, 'netIncome': -14459100, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 536030, 'netIncome': -7894310, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 100980, 'netIncome': -4182260, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.155,0.165,0.155,,,,,,
AU0000187353,96.04,90.67,196.0,80.37,203294.554348,5.088,-0.94976,-1.00000010000001e-05,-99999.99,-99999.99,True,Cdi 1:1 Foreign Exempt Nyse,571843886.0,0.0,"[{'revenue': 17531587000, 'netIncome': -540747000, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'USD'}, {'revenue': 17661203000, 'netIncome': 166284000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'USD'}, {'revenue': 9497578000, 'netIncome': 213105000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'USD'}, {'revenue': 4713500000, 'netIncome': 375446000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'USD'}]",96.0,97.28,95.25,,,,,,
AU000000BLZ5,0.011,0.01,0.044,0.009,246044.403846,-1.52477,-0.00452,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,367508246.0,0.0,"[{'revenue': 8210, 'netIncome': -1610090, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 390, 'netIncome': -2428350, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 50, 'netIncome': -756160, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 2220, 'netIncome': -710570, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.009000000000000001,0.009000000000000001,0.009000000000000001,,,,,,
AU000000BWF4,0.61,0.605,0.91,0.525,19282.768116,-1.734,0.0334,0.05970523525355321,18.11377,16.74895,False,Ordinary Fully Paid,67466445.0,8.099173553719009,"[{'revenue': 5790000, 'netIncome': 1646000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 7302000, 'netIncome': 3029000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 10383000, 'netIncome': 4536000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 10150000, 'netIncome': 3189000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.6,,,2023-02-28,2023-03-21,2023-03-01,0.025,I,100.0
AU000000BKL7,72.60000000000001,72.68,89.77,62.23,32491.945652,-6.123,1.76002,0.0453358685151007,41.29499,22.05759,False,Ordinary Fully Paid,19449403.0,1.6527777777777777,"[{'revenue': 649521000, 'netIncome': 30622000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 575916000, 'netIncome': 28619000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 568353000, 'netIncome': 15108000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 588914000, 'netIncome': 53469000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",71.92,74.96000000000001,71.33,2023-03-08,2023-03-28,2023-03-09,0.87,I,100.0
AU0000014458,0.031,0.029,0.047,0.025,2430511.369565,-7.23103,-0.00255,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1586170058.0,0.0,"[{'revenue': 8540, 'netIncome': -1395780, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 5640, 'netIncome': -1690120, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 10790, 'netIncome': -906960, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}, {'revenue': 50250, 'netIncome': 46697290, 'period': '2018A', 'fPeriodEndDate': 43465, 'curCode': 'AUD'}]",0.029,0.03,0.029,,,,,,
AU000000BLG5,0.056,0.052000000000000005,0.08296,0.02299,4323754.406442,-12.39337,-0.00839,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1519543729.0,0.0,"[{'revenue': 3952310, 'netIncome': -9355550, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 3704500, 'netIncome': -6298360, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 3821880, 'netIncome': -5994110, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 2747340, 'netIncome': -14420770, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.055,0.056,0.052000000000000005,,,,,,
AU0000157075,0.28,0.26,0.79,0.255,92186.271739,-22.464,-0.07595,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,200201228.0,0.0,"[{'revenue': 49853000, 'netIncome': -6071000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 32351000, 'netIncome': 2979000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 16808130, 'netIncome': 4484600, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 9574830, 'netIncome': -373720, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.255,0.275,0.255,,,,,,
AU000000BCT7,0.028,0.026000000000000002,0.047,0.023,445449.0,-3.43624,-0.00611,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,598563796.0,0.0,"[{'revenue': 927250, 'netIncome': -3059170, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 51130, 'netIncome': -3227420, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 235630, 'netIncome': -4501090, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 1025050, 'netIncome': -3258000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.025,0.028,0.026000000000000002,,,,,,
AU000000BMG3,0.011,0.011,0.065,0.009,393551.515152,-4.97186,-0.004,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,385991658.0,0.0,"[{'revenue': 181650, 'netIncome': -1287910, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 180, 'netIncome': -1093900, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 3510, 'netIncome': -2182730, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 16840, 'netIncome': -1022250, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.01,,,,,,,,
AU0000114977,0.25,0.225,0.81,0.17,166595.275862,-5.05,-0.13409,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,137359299.0,0.0,"[{'revenue': 240751000, 'netIncome': -15087000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 223886000, 'netIncome': -18078000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 165678000, 'netIncome': 196000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 129113000, 'netIncome': 25000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.225,0.245,0.23500000000000001,,,,,,
AU000000BLD2,3.5300000000000002,3.5700000000000003,3.99,2.48,1521431.858696,-137.9,0.02745,0.06355977987977032,130.0546,15.73322,False,Ordinary Fully Paid,1103088419.0,0.0,"[{'revenue': 2955900000, 'netIncome': 960600000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 2924100000, 'netIncome': 639900000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 3116500000, 'netIncome': -1144800000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 5800600000, 'netIncome': 272400000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",3.52,3.5700000000000003,3.52,2022-02-04,2022-02-14,2022-02-07,0.07,I,0.0
AU0000131849,0.19,0.185,0.47,0.165,220915.088889,-6.57657,-0.03861,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,174462770.0,0.0,"[{'revenue': 251490, 'netIncome': -6804520, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 515630, 'netIncome': -5038980, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 291910, 'netIncome': -3132180, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 104880, 'netIncome': -3344080, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.18,0.185,0.17500000000000002,,,,,,
AU000000BOL9,0.135,0.135,0.195,0.13,291970.813953,22.894,0.00389,0.6048179800289104,34.70437,1.65339,False,Ordinary Fully Paid,427774207.0,3.571428571428571,"[{'revenue': 215852000, 'netIncome': 3791000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 173263000, 'netIncome': 1230000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 185542000, 'netIncome': -16959000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 182733000, 'netIncome': -5330000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.13,0.14,0.14,2022-03-17,2022-04-06,2022-03-18,0.005,I,0.0
AU0000224552,0.11,0.1,0.215,0.095,23737.133333,-0.61726,-0.05273,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,136189594.0,0.0,"[{'revenue': 190, 'netIncome': -1097770, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 60, 'netIncome': -96500, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 50, 'netIncome': -16400, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 230, 'netIncome': -20830, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.075,0.11,0.11,,,,,,
AU0000041857,0.45,0.4,1.305,0.385,85934.209877,-148.031,-0.10851,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,118719405.0,0.0,"[{'revenue': 14118000, 'netIncome': 59787000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 22601000, 'netIncome': 5660000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 309763000, 'netIncome': 3824000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 199885000, 'netIncome': 3614000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.41000000000000003,0.45,0.41000000000000003,2022-07-18,2022-07-26,2022-07-19,0.34,I,100.0
AU000000BLY8,2.08,1.9100000000000001,2.66,1.72,746.925926,13.89615,0.06062,0.16087076125652935,31.50933,6.21617,False,Chess Depositary Interests 1:1,295920414.0,0.0,"[{'revenue': 1038887000, 'netIncome': 11855000, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'USD'}, {'revenue': 921399000, 'netIncome': -57389000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'USD'}, {'revenue': 657265000, 'netIncome': -98766000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'USD'}, {'revenue': 744982000, 'netIncome': -56616000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'USD'}]",1.9000000000000001,1.915,1.9000000000000001,2013-03-08,2013-04-12,2013-03-15,0.0096,F,35.0
AU000000BOA2,0.089,0.079,0.235,0.079,57621.886792,-2.23044,-0.01117,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,78103122.0,0.0,"[{'revenue': 670, 'netIncome': -926960, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 110, 'netIncome': 2692590, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 30230, 'netIncome': 1172880, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 16690, 'netIncome': -795390, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.075,,,2020-10-13,2020-11-09,2020-10-14,0.08,I,0.0
AU0000181331,0.067,0.065,0.19734,0.05,157793.952941,-4.10365,-0.0546,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,153121493.0,0.0,"[{'revenue': 5085600, 'netIncome': -5406540, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 7439510, 'netIncome': -4226110, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 6001230, 'netIncome': -4819140, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 1344350, 'netIncome': -7623570, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.063,0.067,0.065,,,,,,
AU000000BOE4,2.24,2.14,3.1,1.61,1336840.315217,-7.27286,0.0411,0.01715382088494847,52.06813,58.29605,False,Ordinary Fully Paid,352578862.0,0.0,"[{'revenue': 495910, 'netIncome': 31186990, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 426820, 'netIncome': 864750, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 600540, 'netIncome': -5084470, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 1528370, 'netIncome': -1221690, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",2.2,2.255,2.13,,,,,,
AU000000BSL0,19.78,19.53,22.43,14.745,1824980.554348,1532.8,3.65924,0.27557395164779447,5.33717,3.62879,False,Ordinary Fully Paid,461745854.0,2.547121752419766,"[{'revenue': 19029900000, 'netIncome': 2810100000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 12902200000, 'netIncome': 1193300000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 11324200000, 'netIncome': 96500000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 12573100000, 'netIncome': 1015800000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",19.55,19.82,19.54,2023-02-24,2023-03-28,2023-02-27,0.25,I,100.0
AU000000BOT2,0.11,0.105,0.115,0.052,1853572.395604,-20.31247,-0.01133,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1194263895.0,0.0,"[{'revenue': 37370, 'netIncome': -13170750, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 103790, 'netIncome': -3334000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 170580, 'netIncome': -16730710, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 194810, 'netIncome': -17039210, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.105,0.115,0.105,,,,,,
AU000000BRG2,18.87,18.52,28.585,16.65,296633.304348,-127.884,0.75452,0.05483204669935753,24.54541,18.23751,False,Ordinary Fully Paid,142781365.0,1.610305958132045,"[{'revenue': 1418437000, 'netIncome': 105717000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 1187659000, 'netIncome': 90968000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 952244000, 'netIncome': 63946000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 759967000, 'netIncome': 67385000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",18.57,18.76,18.39,2023-03-15,2023-03-27,2023-03-16,0.15,I,100.0
